window_idx,src_ip,dst_ip,sport,dport,proto,ecn_ect0,ecn_ect1,ecn_ce,ecn_non,ratio_ect1,ratio_ce,flow_throughput_bps,flow_packet_count,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,iat_min,iat_max,iat_mean,iat_std,flag_cwr,flag_ece,flag_psh,flag_rst,flag_syn,ratio_cwr,tcp_win_mean,label_is_attack
167,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3316,0,0.0,1.0,40163392.0,3316,1514,1514,1514.0,0.0,9.5367431640625e-07,0.044827938079833984,0.0003010084546349527,0.001170552795691126,0,0,902,0,0,0.0,502.0,0
167,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,168,0.0,0.0,2034816.0,168,1514,1514,1514.0,0.0,0.0011010169982910156,0.23579192161560059,0.005945873831560511,0.024303617163738467,0,0,9,0,0,0.0,502.0,0
167,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1660,0.0,0.0,888608.0,1660,66,94,66.91325301204819,4.869842556628125,0.0,0.04521489143371582,0.0006013074648387465,0.0016651903373578632,0,0,0,0,0,0.0,15582.079518072289,0
167,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,127,0.0,0.0,71728.0,127,66,86,70.5984251968504,5.9409957575192065,0.0009121894836425781,0.23553681373596191,0.007870397870502775,0.027820892817937915,0,0,0,0,0,0.0,3031.6456692913384,0
167,192.168.56.10,192.168.57.10,59888,5001,6,0,0,85,0,0.0,1.0,146880.0,85,216,216,216.0,0.0,0.0008261203765869141,0.054215192794799805,0.011820154530661446,0.007981729193149122,0,85,0,0,0,0.0,502.0,0
167,192.168.57.10,192.168.56.10,5001,59888,6,0,85,0,0,1.0,0.0,53136.0,85,78,90,78.14117647058823,1.2939037256345902,0.0006330013275146484,0.05421805381774902,0.011819728783198766,0.00801747354812,43,42,0,0,0,0.5058823529411764,501.0,0
168,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3356,0,0.0,1.0,40647872.0,3356,1514,1514,1514.0,0.0,0.0,0.018069982528686523,0.0002980009098877317,0.0010084647670686277,0,0,958,0,0,0.0,502.0,0
168,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1684,0.0,0.0,889152.0,1684,66,66,66.0,0.0,0.0,0.01830291748046875,0.0005938900558281285,0.0014262264807417726,0,0,0,0,0,0.0,15584.919833729216,0
168,192.168.56.10,192.168.57.10,59888,5001,6,0,0,87,0,0.0,1.0,150336.0,87,216,216,216.0,0.0,6.389617919921875e-05,0.03205299377441406,0.011556744575500488,0.006280540163721866,0,87,0,0,0,0.0,502.0,0
168,192.168.57.10,192.168.56.10,5001,59888,6,0,87,0,0,1.0,0.0,54288.0,87,78,78,78.0,0.0,0.0,0.03206610679626465,0.011557789736015851,0.0063322275901621945,43,44,0,0,0,0.4942528735632184,501.0,0
