window_idx,src_ip,dst_ip,sport,dport,proto,ecn_ect0,ecn_ect1,ecn_ce,ecn_non,ratio_ect1,ratio_ce,flow_throughput_bps,flow_packet_count,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,iat_min,iat_max,iat_mean,iat_std,flag_cwr,flag_ece,flag_psh,flag_rst,flag_syn,ratio_cwr,tcp_win_mean,label_is_attack
179,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2539,0.0,0.0,30752368.0,2539,1514,1514,1514.0,0.0,9.5367431640625e-07,0.005754947662353516,0.0003931213308263708,0.0006727987344371847,0,0,1012,0,0,0.0,502.0,0
179,192.168.57.10,192.168.56.10,5001,38164,6,0,1061,0,0,1.0,0.0,662064.0,1061,78,78,78.0,0.0,0.0,0.0060710906982421875,0.00094127744998572,0.0009943786533758,468,501,0,0,0,0.4410933081998115,1343.474081055608,0
179,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1341,0.0,0.0,712176.0,1341,66,78,66.3847874720358,2.114092776061125,0.0,0.005838155746459961,0.0007434807606597445,0.0009022736809045657,0,0,0,0,0,0.0,5373.214019388516,0
180,192.168.56.10,192.168.57.10,38164,5001,6,0,1431,82,0,0.9458030403172505,0.054196959682749506,18325456.0,1513,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0041959285736083984,0.0006607064494380245,0.0007234154017433686,0,1513,33,0,0,0.0,502.0,0
180,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,3274,0.0,0.0,39654688.0,3274,1514,1514,1514.0,0.0,9.5367431640625e-07,0.005602836608886719,0.00030510752637416186,0.0004733377915161037,0,0,1024,0,0,0.0,502.0,0
180,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1709,0.0,0.0,905232.0,1709,66,78,66.21064950263312,1.5758873115289191,0.0,0.00575709342956543,0.0005846967183454813,0.000644835931757248,0,0,0,0,0,0.0,5373.440608543007,0
180,192.168.57.10,192.168.56.10,5001,38164,6,0,1152,0,0,1.0,0.0,718848.0,1152,78,78,78.0,0.0,0.0,0.004767894744873047,0.0008677098152432412,0.0009155660928384433,485,658,0,0,0,0.4210069444444444,1343.357638888889,0
180,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2360,0.0,0.0,28584320.0,2360,1514,1514,1514.0,0.0,9.5367431640625e-07,0.007863044738769531,0.00042271856637059657,0.0007737459311041742,0,0,942,0,0,0.0,502.0,0
180,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1244,0.0,0.0,663936.0,1244,66,78,66.71382636655949,2.8383742383833583,0.0,0.008162975311279297,0.0008017851859451012,0.00106746037754775,0,0,0,0,0,0.0,11317.569131832797,0
181,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,655,0.0,0.0,351920.0,655,66,86,67.16030534351145,3.8120275582999947,0.0,0.019892215728759766,0.001519434313526212,0.0025144557698303055,0,0,0,0,0,0.0,11316.775572519084,0
181,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,3408,0.0,0.0,41277696.0,3408,1514,1514,1514.0,0.0,9.5367431640625e-07,0.006781101226806641,0.00029346464944788534,0.0004945347369365861,0,0,984,0,0,0.0,502.0,0
181,192.168.56.10,192.168.57.10,38164,5001,6,0,1183,83,0,0.9344391785150079,0.06556082148499211,15333792.0,1266,1514,1514,1514.0,0.0,9.5367431640625e-07,0.011551141738891602,0.0007903146178354859,0.0009543310533076703,0,1266,29,0,0,0.0,502.0,0
181,192.168.57.10,192.168.56.10,5001,38164,6,0,974,0,0,1.0,0.0,607776.0,974,78,78,78.0,0.0,0.0,0.01398015022277832,0.0010272096631950857,0.0012745003380501098,496,507,0,0,0,0.5092402464065708,1343.340862422998,0
181,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1608,0.0,0.0,851808.0,1608,66,78,66.21641791044776,1.5969277420755636,0.0,0.015141963958740234,0.0006216652436366196,0.0008727470491072193,0,0,0,0,0,0.0,5373.4664179104475,0
181,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,1378,0.0,0.0,16690336.0,1378,1514,1514,1514.0,0.0,9.5367431640625e-07,0.019714832305908203,0.0007210217616483623,0.0017349597603804293,0,0,649,0,0,0.0,502.0,0
182,192.168.57.10,192.168.56.10,5001,38164,6,0,994,0,0,1.0,0.0,620256.0,994,78,78,78.0,0.0,0.0,0.023938894271850586,0.0010057945866118986,0.0012787435280228797,369,516,0,0,0,0.37122736418511065,1343.2726358148893,0
182,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,3377,0.0,0.0,40902224.0,3377,1514,1514,1514.0,0.0,9.5367431640625e-07,0.020608901977539062,0.00029611220292005496,0.0006144653659428421,0,0,982,0,0,0.0,502.0,0
182,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1619,0.0,0.0,863184.0,1619,66,78,66.64484249536751,2.7059726718092207,0.0,0.020492076873779297,0.000617671219173851,0.0008819537343264679,0,0,0,0,0,0.0,5372.526868437307,0
